"","SRR7624381","SRR7624384","SRR7624386"
"chr7:130948641-130949702",397.726666666667,1324.36,417.593333333333
"chr7:130949302-130949764",306.276666666667,721.553333333333,311.3
"chr7:131361621-131363523",2511.31333333333,2540.15333333333,2697.96
"chr7:131362971-131363437",369.68,433.223333333333,510.853333333333
"chr7:131371006-131372079",1491.04,1532.84,1407.11333333333
"chr7:131409394-131411046",3110.68,2758.3,2970.31333333333
"chr7:131541825-131543518",1301.21333333333,935.493333333333,1297.80666666667
"chr7:131544002-131544623",470.406666666667,266.74,360.646666666667
"chr7:131553637-131554759",1033.60666666667,626.12,804.693333333333
"chr7:131556766-131557164",459.506666666667,376.793333333333,428.553333333333
"chr7:131560237-131561546",3079.59333333333,2716.85333333333,3020.17333333333
"chr7:131966501-131967531",417.38,303.88,436.766666666667
"chr7:131994429-131995564",423.046666666667,354.623333333333,402.02
"chr7:131999717-132000797",326.413333333333,300.916666666667,417.38
"chr7:132153816-132155075",1042.94666666667,684.5,710.816666666667
"chr7:132315327-132317534",2740.34,2041.19,3671.05333333333
"chr7:132405898-132406629",226.98,223.12,426.716666666667
"chr7:132551319-132551988",560.806666666667,572.456666666667,561.926666666667
"chr7:132575217-132576555",1612.20666666667,1386.94,1416.61333333333
"chr7:132596968-132600127",3784.4,1982.90666666667,2248.27
"chr7:132599206-132600187",1210.53333333333,855.386666666667,845.153333333333
"chr7:132610397-132611836",1398.97333333333,1070.22666666667,1235.38
"chr7:132735463-132736990",579.426666666667,965.78,654.873333333333
"chr7:132780308-132781269",305.013333333333,353,263.94
"chr7:132812152-132814242",3421.42666666667,3447.29333333333,3080.30666666667
"chr7:132833456-132834770",445.373333333333,315.806666666667,343.13
"chr7:132851701-132852966",2518.83666666667,2264.63333333333,2135.27333333333
"chr7:132858912-132860229",2521.99333333333,2440.97333333333,2169.93333333333
"chr7:132895646-132896573",377.466666666667,262.473333333333,314.866666666667
"chr7:132930371-132932548",3240.14,3412.95333333333,3785.47333333333
"chr7:133004701-133005969",423.946666666667,886.013333333333,644.776666666667
"chr7:133005482-133005796",264.43,392.333333333333,349.513333333333
"chr7:133014736-133015560",218.7,415.21,336.7
"chr7:133088600-133089473",290.383333333333,571.666666666667,347.193333333333
"chr7:133089855-133090692",230.5,564.893333333333,378.186666666667
"chr7:133105038-133105550",225.986666666667,537.12,348.553333333333
"chr7:133110084-133110712",386.073333333333,865.36,508.553333333333
"chr7:133111893-133112139",260.273333333333,416.64,374.88
"chr7:133112339-133112619",310.76,443.066666666667,351.873333333333
"chr7:133114071-133114978",601.18,1435.78666666667,1053.36666666667
"chr7:133115417-133116295",769.953333333333,1361.73333333333,1063.48
"chr7:133121142-133123360",5329.7,6607.63333333333,6700.85333333333
"chr7:133122350-133123401",2966.86,3666.77333333333,3509.39333333333
"chr7:133123546-133124753",1621.05333333333,2307.32,2293.62
"chr7:133185978-133186594",429.303333333333,409.7,428.173333333333
"chr7:133441156-133441780",370.686666666667,200.873333333333,231.1
"chr7:133636978-133638808",3118.20666666667,2827.57333333333,2820.59333333333
"chr7:133708370-133710314",4475.08,3945.49333333333,3513.82
"chr7:133757972-133758985",776.613333333333,351.5,324.733333333333
"chr7:133759119-133760147",1362.62,1136.26,791.083333333333
"chr7:133765571-133766382",458.013333333333,381.36,308.48
"chr7:133775828-133777237",2169.10666666667,1972.10666666667,1945.46
"chr7:134014218-134015493",599.513333333333,300.073333333333,355.29
"chr7:134224334-134225731",1291.32666666667,916.446666666667,1047.09333333333
"chr7:134670352-134672103",1784.25333333333,1740.09333333333,1631.27333333333
"chr7:134699386-134700935",438.836666666667,648.78,367.873333333333
"chr7:134700292-134700790",321.026666666667,366.116666666667,277.496666666667
"chr7:134872449-134873705",331.906666666667,372.066666666667,261.466666666667
"chr7:134937093-134938796",1219.42666666667,1713.45666666667,1782.82666666667
"chr7:135410258-135411069",453.226666666667,291.083333333333,398.086666666667
"chr7:135537451-135538693",1149.36,919.766666666667,951.893333333333
"chr7:135714889-135716575",3037.93333333333,3199.95333333333,2799.52666666667
"chr7:135734254-135735528",379.87,300.563333333333,458.233333333333
"chr7:136894091-136895736",1019.77333333333,1134.95333333333,698.86
"chr7:137309247-137310577",711.093333333333,544.38,801.666666666667
"chr7:137313258-137313949",640.246666666667,371.166666666667,443.966666666667
"chr7:137314066-137314478",470.186666666667,328.3,398.413333333333
"chr7:137314679-137315258",451.49,280.046666666667,339.606666666667
"chr7:137322152-137323257",620.493333333333,548.633333333333,715.593333333333
"chr7:137410038-137411384",2105.26666666667,2038.56666666667,1958.57333333333
"chr7:137437555-137439165",3255.38,3717.13333333333,3291.24666666667
"chr7:138396984-138398597",903.06,1236.13333333333,1931.14
"chr7:138454067-138455550",512.953333333333,546.56,456.346666666667
"chr7:138593506-138593748",900.213333333333,689.52,511.01
"chr7:138829609-138830752",533.513333333333,631.666666666667,524.986666666667
"chr7:138845686-138847763",4245.51333333333,4918.00666666667,4832.12
"chr7:138857492-138858215",273.4,591.413333333333,379.36
"chr7:138907938-138910384",1613.32666666667,1558.28,3246.65333333333
"chr7:138909952-138910250",374.073333333333,344.713333333333,401.913333333333
"chr7:138919174-138920220",483.826666666667,325.216666666667,466.59
"chr7:138940363-138941560",716.65,552.72,1022.13333333333
"chr7:139085815-139086747",934.013333333333,881.52,1159.41333333333
"chr7:139187739-139189081",735.9,952.026666666667,1598.72
"chr7:139212502-139213788",840.46,779.453333333333,852.006666666667
"chr7:139233870-139235479",385.253333333333,416.91,603.416666666667
"chr7:139247228-139249354",1119.65333333333,1269.39333333333,2190.41666666667
"chr7:139363487-139364935",452.26,503.233333333333,567.393333333333
"chr7:139388142-139388896",763.053333333333,708.226666666667,680.163333333333
"chr7:139388970-139389894",1023.56,1258.47333333333,1342.96666666667
"chr7:139580910-139582979",2182.55333333333,1126.7,1406.22
"chr7:139683736-139684852",744.816666666667,821.166666666667,918.833333333333
"chr7:139894506-139895444",788.26,706.473333333333,910.2
"chr7:139908121-139908966",251.63,352.953333333333,481.286666666667
"chr7:139913991-139915697",625.646666666667,1211.69666666667,953.52
"chr7:139936691-139938731",315.376666666667,471.003333333333,1109.38666666667
"chr7:139943701-139945594",1527.81333333333,6083.62,5472.77333333333
"chr7:139945826-139946380",405.76,1243.94333333333,1068.55333333333
"chr7:139950159-139951515",643.613333333333,2080.61333333333,1556.49333333333
"chr7:139951715-139952041",244.726666666667,509.14,364.416666666667
"chr7:139978152-139979306",667.993333333333,709.52,686.36
"chr7:140035466-140037219",3553.14666666667,3045.59333333333,3063.09333333333
"chr7:140047648-140049662",1127.69333333333,837.553333333333,1057.46
"chr7:140057783-140058756",639.006666666667,522.626666666667,646.746666666667
"chr7:140060962-140061815",722.636666666667,663.026666666667,831.653333333333
"chr7:140069963-140070942",529.53,492.26,721.18
"chr7:140101404-140102701",686.933333333333,456.6,586.703333333333
"chr7:140115620-140116939",1957.04666666667,1613.76666666667,1810.30666666667
"chr7:140125268-140126401",1730.84,1505.09333333333,1481.75333333333
"chr7:140137339-140138569",2020.56,1701.90666666667,1564.09333333333
"chr7:140153123-140153986",359.35,361.44,523.716666666667
"chr7:140154242-140155008",258.773333333333,219.193333333333,411.35
"chr7:140234709-140235656",719.76,616.386666666667,532.113333333333
"chr7:140673600-140674929",1180.73333333333,405,366.91
"chr7:140675907-140676508",436.706666666667,342.36,324.19
"chr7:140786999-140788077",604.12,592.666666666667,554.83
"chr7:140821103-140822326",1926.86,1657.14666666667,1611.13333333333
"chr7:140834890-140835979",654.02,531.493333333333,561.103333333333
"chr7:140855282-140858294",5238,5154.23333333333,4686.45333333333
"chr7:140881233-140883167",4026.57333333333,3589.57,3360.67333333333
"chr7:140908654-140909447",456.92,458.436666666667,402.14
"chr7:140921724-140923346",721.386666666667,691.62,829.046666666667
"chr7:140939438-140939873",273.08,360.56,289.47
"chr7:140941422-140942686",1062.11333333333,1436.52,1188.16666666667
"chr7:140954002-140956068",3301.71333333333,3868.96666666667,2791.60666666667
"chr7:140963095-140963958",411.46,514.79,351.546666666667
"chr7:140968086-140969595",1315.63333333333,804.206666666667,503.966666666667
"chr7:140969680-140970171",470.873333333333,281.646666666667,275.683333333333
"chr7:140974882-140975725",302.883333333333,330.326666666667,450.496666666667
"chr7:141008578-141009039",403.096666666667,475.136666666667,351.86
"chr7:141009259-141010972",1725.73333333333,2519.86666666667,1420.42
"chr7:141047896-141048451",456.68,509.933333333333,624.523333333333
"chr7:141050869-141052044",681.606666666667,780.993333333333,589.52
"chr7:141051627-141051932",318.786666666667,347.586666666667,309.66
"chr7:141060288-141061936",2175.31333333333,2672.00666666667,2440.05333333333
"chr7:141070206-141071221",696.54,780.013333333333,716.376666666667
"chr7:141088083-141089303",546.493333333333,560.56,508.496666666667
"chr7:141095991-141096857",632.013333333333,552.82,315.026666666667
"chr7:141099560-141100834",1165.37333333333,1359.14666666667,1319.16666666667
"chr7:141116956-141118422",773.36,804.1,943.886666666667
"chr7:141123122-141124022",536.706666666667,644.666666666667,573.373333333333
"chr7:141130911-141132381",1844.04,2127.94,2055.64666666667
"chr7:141148882-141150369",696.133333333333,806.933333333333,557.72
"chr7:141168091-141168839",887.126666666667,716.41,641.88
"chr7:141172041-141173356",1479.54,1350.62666666667,1153.04666666667
"chr7:141192955-141193939",1496.28,1927.90666666667,2204.37333333333
"chr7:141194079-141195343",1541.64666666667,1974.90666666667,2082.21333333333
"chr7:141214940-141216802",2542.94,2585.46,2560.98
"chr7:141221121-141222370",1011.9,633.973333333333,1094.22666666667
"chr7:141228419-141230068",3758.92,3557.28666666667,3452.72666666667
"chr7:141278709-141279694",667.46,578.966666666667,836.413333333333
"chr7:141291725-141292567",620.32,593.453333333333,641.353333333333
"chr7:141293648-141294805",536.953333333333,423.433333333333,712.98
"chr7:141326914-141328687",2495.89333333333,2760.2,3307.34666666667
"chr7:141338450-141339601",674.293333333333,461.076666666667,732.28
"chr7:141361324-141362067",266.46,272.686666666667,412.12
"chr7:141391519-141393309",2519.17333333333,2615.67666666667,2334.31333333333
"chr7:141413262-141414228",1579.58666666667,1532.63333333333,1639.79333333333
"chr7:141414276-141414945",597.286666666667,679.76,707.786666666667
"chr7:141434224-141435407",466.613333333333,733.686666666667,672.466666666667
"chr7:141436815-141437764",903.42,1070.22666666667,1394.86
"chr7:141442170-141443916",1632.14666666667,2171.94,2438.3
"chr7:141443622-141443832",359.78,380.99,450.66
"chr7:141447283-141449540",5064.79333333333,5093.94666666667,4980.16666666667
"chr7:141455074-141456093",1205.9,1263.31333333333,1585.12666666667
"chr7:141459542-141459893",346.926666666667,446.11,384.14
"chr7:141461567-141462372",559.21,586.646666666667,747
"chr7:141467055-141468699",1732.24,1998.8,2147.46
"chr7:141468754-141469402",420.666666666667,626.413333333333,544.986666666667
"chr7:141474103-141476488",4212.28,4458.07333333333,4680.08
"chr7:141481568-141483010",1101.74,1560.37333333333,2084.29333333333
"chr7:141538886-141540482",1994.88,1938.08666666667,1886.56666666667
"chr7:141561656-141563414",2844.93333333333,3218.19333333333,3213.08666666667
"chr7:141568877-141570028",287.706666666667,516.32,281.66
"chr7:141901304-141903030",2333.21333333333,1980.32,1778.11333333333
"chr7:141902585-141903077",442.893333333333,371.346666666667,391.2
"chr7:141923513-141925068",1282.69333333333,1045.44,734.273333333333
"chr7:141949131-141950959",948.686666666667,1115.74666666667,1770.04666666667
"chr7:142060050-142061537",2111,2308.30666666667,2478.86
"chr7:142081808-142082950",522.313333333333,381.986666666667,725.64
"chr7:142094377-142095974",1401.58,1094.51,1518.58
"chr7:142095187-142095942",858.96,692.666666666667,810.953333333333
"chr7:142220715-142221759",348.3,295.006666666667,451.606666666667
"chr7:142283763-142285023",962.093333333333,686.986666666667,1037.11333333333
"chr7:142371481-142372651",681.7,566.786666666667,694.033333333333
"chr7:142386145-142387976",2608.28,2114.18,2045.63333333333
"chr7:142532689-142533968",1596.58666666667,1280.00666666667,1093.59333333333
"chr7:142658178-142659733",411.253333333333,322.953333333333,775.52
"chr7:142660507-142661065",420.7,252.66,344.013333333333
"chr7:142669548-142670993",385.406666666667,386.1,386.13
"chr7:142967566-142969626",1321.69333333333,1387.32,1586.28
"chr7:143006510-143008801",1334.44,1956.16,1268.50666666667
"chr7:143016018-143016831",268.54,370.356666666667,332.97
"chr7:143052448-143055266",5349.10666666667,5248.54,4342.5
"chr7:143068521-143068889",353.153333333333,382.26,345.556666666667
"chr7:143069286-143070601",2172.42666666667,2194.74666666667,2262.40666666667
"chr7:143106708-143107897",789.073333333333,795.896666666667,988.8
"chr7:143124503-143125212",430.546666666667,440.006666666667,355.853333333333
"chr7:143153929-143154950",332.686666666667,294.473333333333,428.64
"chr7:143294144-143296567",3430.42,3279.75,3392.46
"chr7:143437612-143438870",597.913333333333,669.466666666667,800.826666666667
"chr7:143445189-143446330",441.42,451.273333333333,689.703333333333
"chr7:143458972-143460974",852.433333333333,1092.29333333333,1472.37333333333
"chr7:143464698-143465639",474.696666666667,468.7,635.3
"chr7:143473610-143474438",395.426666666667,343.426666666667,254.933333333333
"chr7:143501508-143503215",1026.5,937.153333333333,1243.2
"chr7:143547808-143549230",3241.06,3463.69333333333,3407.16666666667
"chr7:143549346-143549852",539.943333333333,611.08,547.1
"chr7:143592191-143593032",350.136666666667,483.826666666667,328.913333333333
"chr7:143598815-143600200",3718.3,2442.77333333333,2607.96666666667
"chr7:143648840-143649816",1291.85666666667,1254.5,1241.38666666667
"chr7:143685221-143686026",629.64,495.593333333333,479.066666666667
"chr7:143739695-143740814",431.326666666667,436.933333333333,697.026666666667
"chr7:143756489-143757680",530.78,431.39,500.21
"chr7:143783609-143784676",407.693333333333,246.436666666667,441.763333333333
"chr7:143822085-143823608",1159.41333333333,1000.46666666667,969.013333333333
"chr7:143829563-143831047",1155.18,1186.30666666667,1406.08666666667
"chr7:143977658-143979628",1503.41333333333,1295.81333333333,2000.42666666667
"chr7:144283854-144285159",425.293333333333,374.096666666667,798.853333333333
"chr7:144469642-144471046",2472.48666666667,2297.84666666667,2319.31333333333
"chr7:144552845-144554476",1660.1,1689.31333333333,1713.63333333333
"chr7:144553718-144554413",787.426666666667,824.673333333333,656.713333333333
"chr7:144581342-144582871",2239.76666666667,1738.78,1651.44666666667
"chr7:144678329-144679252",515.44,413.716666666667,520.366666666667
"chr7:144737953-144738963",456.386666666667,299.82,649.533333333333
"chr7:144789610-144790382",466.813333333333,364.393333333333,431.953333333333
"chr7:144837722-144839825",1808.90666666667,1567.05333333333,2066.88
"chr7:144861350-144864251",6792.19333333333,8239.54666666667,6054.95333333333
"chr7:144872229-144873477",486.233333333333,536.706666666667,396.193333333333
